path	directory	primary_area	topics	git_blob
src/GameUI/camerasetupsaveload.cpp	GameUI	presentation	camera,selection,local-player	645d242308935d07406feb7108d0a9d9d1863e3c
src/GameUI/camerasetupunregisterproperties.cpp	GameUI	presentation	camera,selection,local-player	d194118b25eddf4939c5a0212303c54bfa100267
src/GameUI/camerasmoothing.cpp	GameUI	presentation	camera,selection,local-player	f363b3844b1fe61abec0f9f8ec68e747b014e888
src/GameUI/camerastopall.cpp	GameUI	presentation	camera,selection,local-player	4f862236046960c4dda0eea8f24c1104d840444b
src/GameUI/camerastopslot.cpp	GameUI	presentation	camera,selection,local-player	2acb95519b0cf9f5824143b3c9d51ccef30e2cc5
src/GameUI/cameratargetposition.cpp	GameUI	presentation	camera,selection,local-player	9eef8d274b9deb8ccc9f69d2d88daa479a868a98
src/GameUI/cameratypedassign.cpp	GameUI	presentation	camera,selection,local-player	f1b44670df1ef9ebe1a86b2a28ac10b58be62cca
src/GameUI/cameraunbindprops.cpp	GameUI	presentation	camera,selection,local-player	466bab6cf495ca72c8e73e2c05999d28a0997bec
src/GameUI/cameraunregisterproperties.cpp	GameUI	presentation	camera,selection,local-player	3c6a78527590c07b216f4326a87a55d360e7b528
src/GameUI/cameraupdate.cpp	GameUI	presentation	camera,selection,local-player	1a101c16900e65d42fdf7509fe0e6dc783d4b7af
src/GameUI/cameravtablethunks.cpp	GameUI	presentation	camera,selection,local-player	ba4caef34717b53f51aaa719c2f658edfdb5072d
src/GameUI/cameraweightclamp.cpp	GameUI	presentation	camera,selection,local-player	809f315890fa896af771e2bd5f2a4c01ee171367
src/GameUI/cameraweightclamp.h	GameUI	presentation	camera,selection,local-player	289dbf2543c69ac8b153649130831003b43db031
src/GameUI/chatbaractivate.cpp	GameUI	presentation	camera,selection,local-player	4a8934a68694b40b6cbace6d98b3749a1d2c366c
src/GameUI/chatbaraltlistener.cpp	GameUI	presentation	camera,selection,local-player	fac6a638b0707d1af807c3799db24ade6ada0786
src/GameUI/chatbarcolonmessage.cpp	GameUI	presentation	camera,selection,local-player	afcc75c315092c4254c7a268b673351dd65230da
src/GameUI/chatbarcreate.cpp	GameUI	presentation	camera,selection,local-player	c3897e08478d1edc3ee544eb7aa86917082e42b2
src/GameUI/chatbarentrytext.cpp	GameUI	presentation	camera,selection,local-player	e19f93cb3ddcdab82f4c1311970790e531c7e3dc
src/GameUI/chatbarpost.cpp	GameUI	presentation	camera,selection,local-player	28f6123f4df300d572f72f3ce583ae2ab52799fd
src/GameUI/chatbartarget.cpp	GameUI	presentation	camera,selection,local-player	4dd0391116c9f0dea0c8a44d1605e76a56453982
src/GameUI/chateditbar.cpp	GameUI	presentation	camera,selection,local-player	d6edf194f8426f04fc50d1ed9b0158a971e90bcd
src/GameUI/chatfontname.cpp	GameUI	presentation	camera,selection,local-player	e7da584a3fdf19fd89c36180a61d4cb793a12947
src/GameUI/chatfontvalue.cpp	GameUI	presentation	camera,selection,local-player	7311c6d01a9ea3fd3ed4cf8379ca05d99c669a4c
src/GameUI/chatprefixlabeljustify.cpp	GameUI	presentation	camera,selection,local-player	e7d9253f4a7797f25ebfe6c4c74a0ce63b9daf20
src/GameUI/chattextlines.cpp	GameUI	presentation	camera,selection,local-player	96c279e099c1724d631061588aef3214e0ffaa5d
src/GameUI/checkedcameraslot.cpp	GameUI	presentation	camera,selection,local-player	2c3f28d019629fb0d6a5803afbfcf32ba28d6516
src/GameUI/cinematicfilter.cpp	GameUI	presentation	camera,selection,local-player	5cedd2b9816821e718057b93b4ebf872d03a8b72
src/GameUI/cinematicfilter.h	GameUI	presentation	camera,selection,local-player	04789403d544af58e411ed4fb10e2f1ad5671f20
src/GameUI/cinematicfilterdtor.cpp	GameUI	presentation	camera,selection,local-player	3296b7bcab66ee982eab92b4cb6ee58ac0b24f0b
src/GameUI/commandbar.cpp	GameUI	presentation	camera,selection,local-player	fa4d7857213105d5af810950ad8b308db74a533f
src/GameUI/commandbutton.h	GameUI	presentation	camera,selection,local-player	a4cd34f0336fca9a6239f16315837eb5363de223
src/GameUI/commandbuttonctor.cpp	GameUI	presentation	camera,selection,local-player	a559796d8c6c487b5a1ab0afd027a5f9a779910e
src/GameUI/commandbuttondtor.cpp	GameUI	presentation	camera,selection,local-player	12b3e00ccf1be711e72f0d9f7486684404043ca7
src/GameUI/controllerrampvtableslot.cpp	GameUI	presentation	camera,selection,local-player	c044e036b9ee92b813d3e9a940364bfad27197d2
src/GameUI/controllerslot.h	GameUI	presentation	camera,selection,local-player	1dcc52680c847f989e33a94c13111071e4741d1c
src/GameUI/controllerslot_thunks.cpp	GameUI	presentation	camera,selection,local-player	266de24aeb1b35b2a49425387a6a576442809664
src/GameUI/controllerslotbind.cpp	GameUI	presentation	camera,selection,local-player	992dbb55fe24cd7f09f7505bc02644af16e9178c
src/GameUI/controllerslotblend.cpp	GameUI	presentation	camera,selection,local-player	ed48af73cf7266dd72c2902fd78f08ccda5de66c
src/GameUI/controllerslotlist.h	GameUI	presentation	camera,selection,local-player	cfa6e8ca2a3ff6bbced3a03deebb165909406af9
src/GameUI/controllerslotlistprev.cpp	GameUI	presentation	camera,selection,local-player	0c09e8908f1ffd6a26d9c7adcbc6095aee03d96d
src/GameUI/controllerslotquery.cpp	GameUI	presentation	camera,selection,local-player	23ff1fa269cef0c172c96d24ffa9d648c469772f
src/GameUI/controllerslotread.cpp	GameUI	presentation	camera,selection,local-player	6e88567c29c136b13fbc7e98b995f9d95cbf2693
src/GameUI/controllerslotreset.cpp	GameUI	presentation	camera,selection,local-player	ef89982fc85066b458bd49055ac9335b773d3f99
src/GameUI/controllerslotsetfloat.cpp	GameUI	presentation	camera,selection,local-player	2afa85d4856b34e581ea92be381325819b7ea49e
src/GameUI/controllerslotsetint.cpp	GameUI	presentation	camera,selection,local-player	8a2b933c5f5b0b9164f6ebcbce6e3a762d0ddb4b
src/GameUI/controllerslotsortedinsert.cpp	GameUI	presentation	camera,selection,local-player	7dce9a4aa6434b89935634baac575f1632e979d9
src/GameUI/copyvariantrecord.cpp	GameUI	presentation	camera,selection,local-player	0592d7e097373a825490a54d663654e830a9ef41
src/GameUI/countedrefassign.cpp	GameUI	presentation	camera,selection,local-player	206a545e88d0c69ee9c3c18370b4aec80eebc658
src/GameUI/cunit_agent1_notifygameui.cpp	GameUI	presentation	camera,selection,local-player	ca43df38ab3c5d772dfef6803de87eb9c1ffcb08
src/GameUI/cursormodetokenizer.cpp	GameUI	presentation	camera,selection,local-player	09a120a80438f85013b0c2ba7cb36a02b46281c7
src/GameUI/cursormodetokens.cpp	GameUI	presentation	camera,selection,local-player	7330cafdd2efb29e876fcfb55b2a496223178cb7
src/GameUI/dragscrollmanagerctor.cpp	GameUI	presentation	camera,selection,local-player	45b2e2f03215e0dfa98312184247aa60bc12f0d9
src/GameUI/escmenu.h	GameUI	presentation	camera,selection,local-player	285ff99a66c9bd762cc2affba89e99a540ed4e2c
src/GameUI/escmenu_bigslots_thunks.cpp	GameUI	presentation	camera,selection,local-player	9157ada7fb9681d2272e9cfe621f32b102a173bd
src/GameUI/escmenu_deleteself.cpp	GameUI	presentation	camera,selection,local-player	10417ee33fd6673363c05739cbe8c2154d3b7c73
src/GameUI/escmenu_forwardslots.cpp	GameUI	presentation	camera,selection,local-player	7b30548d842488805f5e8474a9fae68700af3864
src/GameUI/escmenu_method0c.cpp	GameUI	presentation	camera,selection,local-player	914d8230f813a8a5a775294becc55a3ed06654a5
src/GameUI/escmenu_method18.cpp	GameUI	presentation	camera,selection,local-player	b431d12acf3ecfe158fb895fd2d213024e71e36f
src/GameUI/escmenuctor.cpp	GameUI	presentation	camera,selection,local-player	fd7f4d8ded403ed3c81c2ffb9c9d598da51a57b3
src/GameUI/escmenudtor.cpp	GameUI	presentation	camera,selection,local-player	3c10c3a151b53b5ab720cf9221e47bfd41a1ec36
src/GameUI/fadetimer.cpp	GameUI	presentation	camera,selection,local-player	b4504709b8c8e8039a2d74ae3f58661ede32f5fb
src/GameUI/fadetimer.h	GameUI	presentation	camera,selection,local-player	ce328ecfbbfcb74df69d02b3b05a90cc3f453366
src/GameUI/fadetimerdtor.cpp	GameUI	presentation	camera,selection,local-player	fa1a4693ace1970a72c25220b201c09b4ae7d811
src/GameUI/fadetimerreset.cpp	GameUI	presentation	camera,selection,local-player	5a2ddad7a74c3a738467e86150f7ba765da0e66d
src/GameUI/fadetimerstop.cpp	GameUI	presentation	camera,selection,local-player	5e4abbcb1320a41b6e6c27fa6116b529acbc38dd
src/GameUI/filterintarraysetalloc.cpp	GameUI	presentation	camera,selection,local-player	3830807045d342a30e009e2a6b238e43d7199d0e
src/GameUI/fogcolorfield.cpp	GameUI	presentation	camera,selection,local-player	72d2a84557fa2350d4c479fbbbe41fd15b71a193
src/GameUI/frameartpath.cpp	GameUI	presentation	camera,selection,local-player	57b7dc5ca9087b8efe079a943846f111df20f341
src/GameUI/gameui.h	GameUI	presentation	camera,selection,local-player	8d2c579b8cf7c255fa9bf53578ca13857d664de6
src/GameUI/gameui_depthchecktrampolines.cpp	GameUI	presentation	camera,selection,local-player	2489120eb55ca2430393023fdce6d85191d5238a
src/GameUI/gameui_thunks.cpp	GameUI	presentation	camera,selection,local-player	278a058061a67af410ab680a947e75256908325f
src/GameUI/gameuiabilitygrantnotify.cpp	GameUI	presentation	camera,selection,local-player	bfab49f4f77f51b08caa6a1b6d2a20889c566761
src/GameUI/gameuiabilitygrantreceiver.cpp	GameUI	presentation	camera,selection,local-player	27ce9d1113dbea6a8aef705dadff75fef07610c6
src/GameUI/gameuiabilitylistenernotify.cpp	GameUI	presentation	camera,selection,local-player	085d91a467e5f01f2403d59e3885a4943720f570
src/GameUI/gameuiagenthandle.h	GameUI	presentation	camera,selection,local-player	6cd638bf06f1fb8c7ec197aa3581deeca9757af8
src/GameUI/gameuiagentrefcopy.cpp	GameUI	presentation	camera,selection,local-player	36abeadf0a622ce345fb1a9e359403e8a0a0642a
src/GameUI/gameuiagentscreenpos.cpp	GameUI	presentation	camera,selection,local-player	12d8ffda0c0f9160730a9d1e7a27dfbf02b4d6fa
src/GameUI/gameuiagenttypetag.cpp	GameUI	presentation	camera,selection,local-player	add65b2b752458ece878e38b7f15b85a957cfdb1
src/GameUI/gameuibuttonlistenable.cpp	GameUI	presentation	camera,selection,local-player	9fcd6bd0efdb1febb14629ef1ab30f532ef67b8e
src/GameUI/gameuicommandcardenable.cpp	GameUI	presentation	camera,selection,local-player	4fb236e4cfc8b1ad26645ddb5de57517b35336c1
src/GameUI/gameuicursorcolor.cpp	GameUI	presentation	camera,selection,local-player	274c0ed60e66439fe8b755f5db13c3143578beeb
src/GameUI/gameuicursorlist.cpp	GameUI	presentation	camera,selection,local-player	65325c125dc578dd70b578a2e8ec0b9734331b08
src/GameUI/gameuicursorreset.cpp	GameUI	presentation	camera,selection,local-player	4d6297654ed075e550604c7489c4d04c37af0d29
src/GameUI/gameuicursorstate.cpp	GameUI	presentation	camera,selection,local-player	885d95a9fd53a0c9ad79ae0208324d93ea9b1804
src/GameUI/gameuifontcachelist.cpp	GameUI	presentation	camera,selection,local-player	d2e0e5148416ed3daa27b13b8412e456bafc9ed7
src/GameUI/gameuiforwardcalls.cpp	GameUI	presentation	camera,selection,local-player	ed50f71a3ea50b026efe1c26add6004643fa510b
src/GameUI/gameuiframehide.cpp	GameUI	presentation	camera,selection,local-player	32acfb0303f82e241c2dfdf6d95f3cea876c6354
src/GameUI/gameuigetcamera.cpp	GameUI	presentation	camera,selection,local-player	5da5954a178fbf20fdaee623cf3097b8ad15b446
src/GameUI/gameuiherobarenable.cpp	GameUI	presentation	camera,selection,local-player	09eb96756526b8feceb91d8c6a40d822600d4211
src/GameUI/gameuihighlight.h	GameUI	presentation	camera,selection,local-player	0dceefbf78175f546fd1e3f80781e4c75e67fd66
src/GameUI/gameuihighlightsweep.cpp	GameUI	presentation	camera,selection,local-player	09e663f85ba93f7051af8b10e40e6c3d4529af39
src/GameUI/gameuihighlightupdate.cpp	GameUI	presentation	camera,selection,local-player	d1ce4af29161aa4b5fa562d147be52182f0b2641
src/GameUI/gameuiitembarenable.cpp	GameUI	presentation	camera,selection,local-player	6cde94fb3540d6b57f03ec4575f28658a4ff3769
src/GameUI/gameuiitembarslot.cpp	GameUI	presentation	camera,selection,local-player	5daee3e5e9419f9fcc077acbe3e81529c2231fa8
src/GameUI/gameuilasttracked.cpp	GameUI	presentation	camera,selection,local-player	4af85b4f62a071c8a1518ece294b82a1510f309f
src/GameUI/gameuiminimapenable.cpp	GameUI	presentation	camera,selection,local-player	e1c04f0ccc108e01e6b70b02e173dbd42d5b86af
src/GameUI/gameuiminimapunitnotify.cpp	GameUI	presentation	camera,selection,local-player	acefa263d8ae05da46fcb1c725933fe3b0f475d9
src/GameUI/gameuinotifyleaf.cpp	GameUI	presentation	camera,selection,local-player	b7043655e3799b46071e0b115c46bec615d2628f
src/GameUI/gameuipausebutton.cpp	GameUI	presentation	camera,selection,local-player	1b6e202fdc62edac637ed1c84b4e4d69f7f054af
src/GameUI/gameuipausecaption.cpp	GameUI	presentation	camera,selection,local-player	b59e21fefdfeba375b330c511509ccc1e3118982
src/GameUI/gameuiplayercolorindex.cpp	GameUI	presentation	camera,selection,local-player	270bfe26f640abf01039917d3b40ae4dd502f073
src/GameUI/gameuiplayercolorvalue.cpp	GameUI	presentation	camera,selection,local-player	0b8513c463eee96dc1534eff8ae4c6476b82eed5
src/GameUI/gameuiplayerenum.cpp	GameUI	presentation	camera,selection,local-player	b46615ba6d5ea022b451620d7293c695d82a9fae
src/GameUI/gameuiplayerlabel.cpp	GameUI	presentation	camera,selection,local-player	687c86bad1b70dbd9c77f64022cc7d3c07bfc317
src/GameUI/gameuiplayername.cpp	GameUI	presentation	camera,selection,local-player	b45fa7f75a08be938ded2f06ed66fcdcc1d46c19
src/GameUI/gameuiplayerslot.cpp	GameUI	presentation	camera,selection,local-player	f6fca0980363d83c4d6905e8f76bb08bb557dd8d
src/GameUI/gameuiportraitenable.cpp	GameUI	presentation	camera,selection,local-player	87e3168918fccf8253a1d8a39021b10da82773b2
src/GameUI/gameuipostcameraevents.cpp	GameUI	presentation	camera,selection,local-player	011063e97c54333fecaf9a62416204c508ee0c62
src/GameUI/gameuirectcontains.cpp	GameUI	presentation	camera,selection,local-player	84ef4302ce22a80dfa286828da8e6389e2c09522
src/GameUI/gameuiscreenproject.cpp	GameUI	presentation	camera,selection,local-player	17735c27a8101c724b03550686c58e6d8879ae38
src/GameUI/gameuiselectableplacement.cpp	GameUI	presentation	camera,selection,local-player	e012c23f59e7028ee157e6ea6dfbc43dc295b50c
src/GameUI/gameuiselectableslot.cpp	GameUI	presentation	camera,selection,local-player	5a792a278c355848b97298a9a48c8ffaf264ee7a
src/GameUI/gameuiselectionoverlay.cpp	GameUI	presentation	camera,selection,local-player	057939598146e0adf8f4f7daafea88b72d14aba9
src/GameUI/gameuiselectionrefresh.cpp	GameUI	presentation	camera,selection,local-player	3fcee08f855808d0d9b947262f2a523f174fd361
src/GameUI/gameuiselectionsweep.cpp	GameUI	presentation	camera,selection,local-player	2ab644468710f519d7c1b34738e096384860e0d1
src/GameUI/gameuisetgamepaused.cpp	GameUI	presentation	camera,selection,local-player	8742016751de4b5d054c437f922bfa9fe84e4a6c
src/GameUI/gameuiskin.h	GameUI	presentation	camera,selection,local-player	a10a5afaf66c488f40073eb642f9325a25965276
src/GameUI/gameuiskinlookup.cpp	GameUI	presentation	camera,selection,local-player	99f913645486551ce900facb2b814cf63d470631
src/GameUI/gameuiskinroot.cpp	GameUI	presentation	camera,selection,local-player	8ba73895e8680562e9992e5adcdf4627a129e198
src/GameUI/gameuiskintable.cpp	GameUI	presentation	camera,selection,local-player	e42fa28544c7f0a91d6adbab50307ee453ed8c37
src/GameUI/gameuiskinvalue.cpp	GameUI	presentation	camera,selection,local-player	a8f026c8dafbad17f556b14866ec784dd84c1728
src/GameUI/gameuispriteorigin.cpp	GameUI	presentation	camera,selection,local-player	f17a5fb6fd23081922b5a2b2b9f23413f061294d
src/GameUI/gameuithunks.cpp	GameUI	presentation	camera,selection,local-player	7eabf0acb820035501d02a9a2870103314d0e8a9
src/GameUI/gameuithunks.h	GameUI	presentation	camera,selection,local-player	8ac28e1c7073007424b2ea06b509bd4a3a4a2c29
src/GameUI/gameuitrackpop.cpp	GameUI	presentation	camera,selection,local-player	9f233d892a0080813a371e0999993afb47e6129b
src/GameUI/gameuitracktarget.cpp	GameUI	presentation	camera,selection,local-player	b0da2428202709ee2e3ecb09f754b1a470e22506
src/GameUI/gameuiunittip.cpp	GameUI	presentation	camera,selection,local-player	14b5341caed82a43ac3c9ec59b2358483b0e2d7f
src/GameUI/gameuiunittipsingleton.cpp	GameUI	presentation	camera,selection,local-player	3051a0ccadb215b49fc8c4d89e7fc7e14a3b9631
src/GameUI/gameuivectorlength.cpp	GameUI	presentation	camera,selection,local-player	41aa6f95e747906830477317399c0860f840e284
src/GameUI/gameuivisualplacement.cpp	GameUI	presentation	camera,selection,local-player	03e75399c595e11e610c3dd587e383a326c92e22
src/GameUI/gluetextbuttonwar3.cpp	GameUI	presentation	camera,selection,local-player	a8c3accd8910a3e4b2cd68f404316f35d752a39d
src/GameUI/handleobjectactivate.cpp	GameUI	presentation	camera,selection,local-player	5cda736b177a857798b22ee0a2c40d9a0a91e65f
src/GameUI/herobar.cpp	GameUI	presentation	camera,selection,local-player	da5d6c4e0ea4b124ea1c157b95cf7be181180fdd
src/GameUI/herobar.h	GameUI	presentation	camera,selection,local-player	9188a8bf7967b6a2c380751762a3c5260dab9521
src/GameUI/herobarbutton.cpp	GameUI	presentation	camera,selection,local-player	b1921d39d03d51c51657160406a26ece297e9c44
src/GameUI/infobar.cpp	GameUI	presentation	camera,selection,local-player	d01f3c85728e311d00a5521f96dfb5188e0cc018
src/GameUI/infopanel.h	GameUI	presentation	camera,selection,local-player	0aabac02a32d8c774fcbc452c4720d4491829e14
src/GameUI/infopanelctor.cpp	GameUI	presentation	camera,selection,local-player	390ffd898f0e512d2fb963caf1dfad3eb8d8f8d1
src/GameUI/infopanelgroupctor.cpp	GameUI	presentation	camera,selection,local-player	7ccc1da5c28dcdeb9c44b38890ee70ade639a07d
src/GameUI/inventorybar.cpp	GameUI	presentation	camera,selection,local-player	a427ee3f178836a7c1b06ed9b445f78e3b000260
src/GameUI/minimapallybuttonskin.cpp	GameUI	presentation	camera,selection,local-player	9f0b53a98e5713af72e029f45211387a55d02059
src/GameUI/minimapallymode.cpp	GameUI	presentation	camera,selection,local-player	b750633f2a3d114b4313eb791b6ec8e770e81460
src/GameUI/minimapbuttons.cpp	GameUI	presentation	camera,selection,local-player	08b5e9869d767bd09b50f7e6ee8b19ba0ca5fb0e
src/GameUI/minimapbuttonskins.cpp	GameUI	presentation	camera,selection,local-player	4f9acfe1bbfd2543ddca87bf9b4fb10a850581e6
src/GameUI/minimapformationbuttonskin.cpp	GameUI	presentation	camera,selection,local-player	a6373641d22ba9661d126285261996c063216f8f
src/GameUI/minimapmarkerarray.cpp	GameUI	presentation	camera,selection,local-player	349c59801c8b20525532fb072a989dc473964039
src/GameUI/minimaprefresh.cpp	GameUI	presentation	camera,selection,local-player	e3937091618a104c3f04d68eb573679d3909dce1
src/GameUI/peonbar.cpp	GameUI	presentation	camera,selection,local-player	e6df3cec92601cfcd3c37439f2fd83317e4c1e13
src/GameUI/pointerarrayappend.cpp	GameUI	presentation	camera,selection,local-player	54186bb52ecd71390d3a9531369eca8b943824a5
src/GameUI/pointerarraygrow.cpp	GameUI	presentation	camera,selection,local-player	649544713a5a4ebdca60716f608200abb6be526c
src/GameUI/portraitbutton.cpp	GameUI	presentation	camera,selection,local-player	7c9fcba7a9724f13c3b0966e452838e31eb1f569
src/GameUI/questmodector.cpp	GameUI	presentation	camera,selection,local-player	1ae108326d4f6f2bc39eead2ece3d0421f4f2cd7
src/GameUI/scriptdialogmodector.cpp	GameUI	presentation	camera,selection,local-player	b6d991e971d63cc6da74f7f964a67e2c25000090
src/GameUI/selectionhandletaggedfield.cpp	GameUI	presentation	camera,selection,local-player	c0d7bfeabb2c815199018d1c63798ea060534c90
src/GameUI/selectionhostdtor.cpp	GameUI	presentation	camera,selection,local-player	899eeccfa7c547e7b2504e6c5276f69f68e8d5e0
src/GameUI/selectionhostreleasefields.cpp	GameUI	presentation	camera,selection,local-player	71984c3a891841b527c515ae0bc239b3fc90e482
src/GameUI/selectionhostreleasefieldsalias.cpp	GameUI	presentation	camera,selection,local-player	0b4995ef6d9a99c398afb82ad544c6cf512f7f6c
src/GameUI/selectionmanager.h	GameUI	presentation	camera,selection,local-player	4f211e77da1457a93c9c1a9146ba7bc76adc2796
src/GameUI/selectionmanagerctor.cpp	GameUI	presentation	camera,selection,local-player	3b8572070687db994cb07ec092451cb5487e37f8
src/GameUI/selectionmanagergeometry.cpp	GameUI	presentation	camera,selection,local-player	5d83fb6964e2d0aa4ea9f1682514bb02685fe5c5
src/GameUI/selectmodector.cpp	GameUI	presentation	camera,selection,local-player	9589702711347dce61fd670fe73d820882c6f64f
src/GameUI/simpleconsolector.cpp	GameUI	presentation	camera,selection,local-player	b4a0a3d2b5bd68d002ff21f11e392abc91ff3fb5
src/GameUI/simplefadetimer.cpp	GameUI	presentation	camera,selection,local-player	a544b16eeab83b46cb9e7bb4a45b8b3d17bada7d
src/GameUI/targetmode.cpp	GameUI	presentation	camera,selection,local-player	b4adf3b4187467435d8908265401bac9b48bc5d1
src/GameUI/timecoverctor.cpp	GameUI	presentation	camera,selection,local-player	d4d79f9231df14841550f48994abcad881b1e76a
src/GameUI/timeofdaydial.cpp	GameUI	presentation	camera,selection,local-player	3b9ebc4d0abe4e4f5eb5dc73107335063d54dfe7
src/GameUI/timeofdayindicator.h	GameUI	presentation	camera,selection,local-player	7c9e6518dbf00cc1c64d135541cc978fed4bebb8
src/GameUI/timeofdayindicatorctor.cpp	GameUI	presentation	camera,selection,local-player	16ecb44d21c1f622d88cbbe14eef05d502842391
src/GameUI/timerdialogarrayrelease.cpp	GameUI	presentation	camera,selection,local-player	fad1e4040f2dac30205008e90ddd9b61e430d096
src/GameUI/uitooltiptext.cpp	GameUI	presentation	camera,selection,local-player	870b7ad405e50d4dca712c369f47b79aded999b1
src/GameUI/waypointindicatorarray.cpp	GameUI	presentation	camera,selection,local-player	7c88966698d45ab292ff49dfb780db2090733f7d
src/GameUI/waypointindicatorreset.cpp	GameUI	presentation	camera,selection,local-player	544e8766a7cd569e2470bb906923e53f930a993b
src/GameUI/worldframeaddselectedunit.cpp	GameUI	presentation	camera,selection,local-player	e4a69aa8d0fe42617f2c5e9ea2fd3d6c9d59d478
src/GameUI/worldframector.cpp	GameUI	presentation	camera,selection,local-player	7f3c33fc69dbe3916d43dcb40caafe5510cdbc79
src/GameUI/worldframecursormodearray.cpp	GameUI	presentation	camera,selection,local-player	8e37977092d394a17d6834c377fdafe3071403bd
src/GameUI/worldframecursormodearray.h	GameUI	presentation	camera,selection,local-player	e387faf580b97d18a2744a33afffd567d0a19338
src/GameUI/worldframedaynight.cpp	GameUI	presentation	camera,selection,local-player	a11993d30ce47d9f299a09416f7fee09907fe2cf
src/GameUI/worldframelocalplayer.cpp	GameUI	presentation	camera,selection,local-player	f31ff0a7adce2515deaae598bd5d92313a4cee5e
src/GameUI/worldframeminimap.cpp	GameUI	presentation	camera,selection,local-player	f7ef1a16b7f0ddd6039dd485525f38d42af7559a
src/GameUI/worldframerallyindicators.cpp	GameUI	presentation	camera,selection,local-player	fa49803c9cdf8f763dbf9411686187986b1eadaa
src/GameUI/worldframesetcamera.cpp	GameUI	presentation	camera,selection,local-player	d593ab662eb514efc5756df423f38df3c1b7a26b
src/GameUI/worldframeslotarray.cpp	GameUI	presentation	camera,selection,local-player	ce2185882c5070f0fcd048927529644161c3adb8
src/GameUI/worldframetargetsprite.cpp	GameUI	presentation	camera,selection,local-player	804711de692ed9c3a4d8da24af281937f61b7fdc
src/GameUI/worldframeterrainfog.cpp	GameUI	presentation	camera,selection,local-player	e25dd910e35f54ae98665585ce003f2b7b224c71
src/GameUI/worldframewaypoints.cpp	GameUI	presentation	camera,selection,local-player	abdd05fe3ad905dc585ef13ec2c02f0f19048cbe
src/Input/inputclamprectrecompute.cpp	Input	presentation	input,dispatch,cursor	b14108adbf8376e8e79b661002db92a17451c5ac
src/Input/inputcursorclamp.cpp	Input	presentation	input,dispatch,cursor	b90844f9026e7d61edc8ca6e5fbab55beec5cb40
src/Input/inputeventbusthunk.cpp	Input	presentation	input,dispatch,cursor	9e920c1c2276f2a7a9478335243e6576e4f8d7f4
src/Input/inputeventhandlers.cpp	Input	presentation	input,dispatch,cursor	c661d72a29eb131567c0a22061b85f6772694f20
src/Input/inputeventpump.cpp	Input	presentation	input,dispatch,cursor	7654a649def664331ae96d0634d426939f3ca4bc
src/Input/inputeventpump.h	Input	presentation	input,dispatch,cursor	ab186e627e7a7cedaad63345a798952c1475c6e2
src/Input/inputmousedown.cpp	Input	presentation	input,dispatch,cursor	e87ac397628ca6207b7ac1ee46c47febfb721003
src/Item/ability.cpp	Item	simulation	items,abilities,inventory	f3d16daba9244ba0ce6ecaca3f3eaef43ad01d14
src/Item/ability.h	Item	simulation	items,abilities,inventory	32f3d5075dca5ce808ee6831af033a1e5649bf14
src/Item/ability_deleteself.cpp	Item	simulation	items,abilities,inventory	f7e90e7a8e69b835cd15cdcbb1f582c236f66c45
src/Item/ability_depcheckalias.cpp	Item	simulation	items,abilities,inventory	2aebea65d06518ba9ca7371e1dda5662221adc97
src/Item/ability_dtor.cpp	Item	simulation	items,abilities,inventory	48c7d8c588be910a2d038b8e7c808a6d66490721
src/Item/ability_dump.cpp	Item	simulation	items,abilities,inventory	a607b9d757647b9a5c0bbbac3e30e538d5507938
src/Item/ability_fieldart.cpp	Item	simulation	items,abilities,inventory	1e53483c26697dead5cd29055782c4add4e9bbe9
src/Item/ability_gettypeidstring.cpp	Item	simulation	items,abilities,inventory	904723c1d92a21f0701191c9d236829723523c2b
src/Item/ability_levelstep.cpp	Item	simulation	items,abilities,inventory	c2d80e7dde7734c150a85c540fed0394f8274f53
src/Item/ability_saveflags.cpp	Item	simulation	items,abilities,inventory	bce1c3645889d20eeb1d473b1f0377dfaa331b88
src/Item/ability_slots.cpp	Item	simulation	items,abilities,inventory	e7c5aff96a9a55978f5deb1e8aa898cf53a0de19
src/Item/ability_typedep.cpp	Item	simulation	items,abilities,inventory	8e09a4b2a94041a5e6ce99cdc14de041ba86a3d7
src/Item/ability_typedep.h	Item	simulation	items,abilities,inventory	79b80bfd0c00f1ef1e36fb61e8800e0b07d2cf06
src/Item/ability_typedepfind.cpp	Item	simulation	items,abilities,inventory	31d9f4729da14f24a4cc1c468fd5a0e1981cfc53
src/Item/ability_typefieldrecord.cpp	Item	simulation	items,abilities,inventory	70129d5e97f8bcf5771f32ecb8cd843c0e3446ca
src/Item/ability_typefieldrecord.h	Item	simulation	items,abilities,inventory	bf9877dcba41da7b97329288d8b8638eaf694ecd
src/Item/ability_typefieldrecord_text.cpp	Item	simulation	items,abilities,inventory	35f1e4f6fe520f4f7a68dd291acd467aacd95eb0
src/Item/ability_typemigrate.cpp	Item	simulation	items,abilities,inventory	d8d567979cfa6237183387e0012aaad9668ebcb1
src/Item/ability_typemigrate_readers.cpp	Item	simulation	items,abilities,inventory	65eb9c78c85499ed5869f43f0feb3adef0571527
src/Item/ability_typerecordcache.cpp	Item	simulation	items,abilities,inventory	3ad8009ff99c9e0523f8e39c7c5915c929302753
src/Item/abilityacceptspowerup.cpp	Item	simulation	items,abilities,inventory	45d61ba9b2920b8b2afa1cd32cf89c8e6a24b7fe
